n,matrix_type,missing_fraction,missing_percent,replicate,n_pairs,n_missing,n_observed,reference_matrix_file,mask_file,observed_matrix_file,seed
30,synthetic_additive_nonultrametric,0.3,30,24,435,130,305,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing30_rep24.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing30_rep24.csv,20273630
30,synthetic_additive_nonultrametric,0.3,30,25,435,130,305,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing30_rep25.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing30_rep25.csv,20273631
30,synthetic_additive_nonultrametric,0.3,30,26,435,130,305,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing30_rep26.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing30_rep26.csv,20273632
30,synthetic_additive_nonultrametric,0.3,30,27,435,130,305,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing30_rep27.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing30_rep27.csv,20273633
30,synthetic_additive_nonultrametric,0.3,30,28,435,130,305,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing30_rep28.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing30_rep28.csv,20273634
30,synthetic_additive_nonultrametric,0.3,30,29,435,130,305,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing30_rep29.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing30_rep29.csv,20273635
30,synthetic_additive_nonultrametric,0.3,30,30,435,130,305,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing30_rep30.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing30_rep30.csv,20273636
30,synthetic_additive_nonultrametric,0.5,50,1,435,218,217,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing50_rep01.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing50_rep01.csv,20275607
30,synthetic_additive_nonultrametric,0.5,50,2,435,218,217,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing50_rep02.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing50_rep02.csv,20275608
30,synthetic_additive_nonultrametric,0.5,50,3,435,218,217,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing50_rep03.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing50_rep03.csv,20275609
30,synthetic_additive_nonultrametric,0.5,50,4,435,218,217,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing50_rep04.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing50_rep04.csv,20275610
30,synthetic_additive_nonultrametric,0.5,50,5,435,218,217,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing50_rep05.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing50_rep05.csv,20275611
30,synthetic_additive_nonultrametric,0.5,50,6,435,218,217,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing50_rep06.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing50_rep06.csv,20275612
30,synthetic_additive_nonultrametric,0.5,50,7,435,218,217,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing50_rep07.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing50_rep07.csv,20275613
30,synthetic_additive_nonultrametric,0.5,50,8,435,218,217,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing50_rep08.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing50_rep08.csv,20275614
30,synthetic_additive_nonultrametric,0.5,50,9,435,218,217,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing50_rep09.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing50_rep09.csv,20275615
30,synthetic_additive_nonultrametric,0.5,50,10,435,218,217,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing50_rep10.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing50_rep10.csv,20275616
30,synthetic_additive_nonultrametric,0.5,50,11,435,218,217,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing50_rep11.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing50_rep11.csv,20275617
30,synthetic_additive_nonultrametric,0.5,50,12,435,218,217,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing50_rep12.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing50_rep12.csv,20275618
30,synthetic_additive_nonultrametric,0.5,50,13,435,218,217,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing50_rep13.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing50_rep13.csv,20275619
30,synthetic_additive_nonultrametric,0.5,50,14,435,218,217,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing50_rep14.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing50_rep14.csv,20275620
30,synthetic_additive_nonultrametric,0.5,50,15,435,218,217,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing50_rep15.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing50_rep15.csv,20275621
30,synthetic_additive_nonultrametric,0.5,50,16,435,218,217,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing50_rep16.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing50_rep16.csv,20275622
30,synthetic_additive_nonultrametric,0.5,50,17,435,218,217,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing50_rep17.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing50_rep17.csv,20275623
30,synthetic_additive_nonultrametric,0.5,50,18,435,218,217,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing50_rep18.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing50_rep18.csv,20275624
30,synthetic_additive_nonultrametric,0.5,50,19,435,218,217,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing50_rep19.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing50_rep19.csv,20275625
30,synthetic_additive_nonultrametric,0.5,50,20,435,218,217,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing50_rep20.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing50_rep20.csv,20275626
30,synthetic_additive_nonultrametric,0.5,50,21,435,218,217,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing50_rep21.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing50_rep21.csv,20275627
30,synthetic_additive_nonultrametric,0.5,50,22,435,218,217,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing50_rep22.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing50_rep22.csv,20275628
30,synthetic_additive_nonultrametric,0.5,50,23,435,218,217,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing50_rep23.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing50_rep23.csv,20275629
30,synthetic_additive_nonultrametric,0.5,50,24,435,218,217,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing50_rep24.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing50_rep24.csv,20275630
30,synthetic_additive_nonultrametric,0.5,50,25,435,218,217,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing50_rep25.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing50_rep25.csv,20275631
30,synthetic_additive_nonultrametric,0.5,50,26,435,218,217,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing50_rep26.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing50_rep26.csv,20275632
30,synthetic_additive_nonultrametric,0.5,50,27,435,218,217,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing50_rep27.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing50_rep27.csv,20275633
30,synthetic_additive_nonultrametric,0.5,50,28,435,218,217,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing50_rep28.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing50_rep28.csv,20275634
30,synthetic_additive_nonultrametric,0.5,50,29,435,218,217,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing50_rep29.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing50_rep29.csv,20275635
30,synthetic_additive_nonultrametric,0.5,50,30,435,218,217,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing50_rep30.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing50_rep30.csv,20275636
30,synthetic_additive_nonultrametric,0.65,65,1,435,283,152,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing65_rep01.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing65_rep01.csv,20277107
30,synthetic_additive_nonultrametric,0.65,65,2,435,283,152,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing65_rep02.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing65_rep02.csv,20277108
30,synthetic_additive_nonultrametric,0.65,65,3,435,283,152,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing65_rep03.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing65_rep03.csv,20277109
30,synthetic_additive_nonultrametric,0.65,65,4,435,283,152,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing65_rep04.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing65_rep04.csv,20277110
30,synthetic_additive_nonultrametric,0.65,65,5,435,283,152,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing65_rep05.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing65_rep05.csv,20277111
30,synthetic_additive_nonultrametric,0.65,65,6,435,283,152,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing65_rep06.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing65_rep06.csv,20277112
30,synthetic_additive_nonultrametric,0.65,65,7,435,283,152,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing65_rep07.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing65_rep07.csv,20277113
30,synthetic_additive_nonultrametric,0.65,65,8,435,283,152,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing65_rep08.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing65_rep08.csv,20277114
30,synthetic_additive_nonultrametric,0.65,65,9,435,283,152,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing65_rep09.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing65_rep09.csv,20277115
30,synthetic_additive_nonultrametric,0.65,65,10,435,283,152,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing65_rep10.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing65_rep10.csv,20277116
30,synthetic_additive_nonultrametric,0.65,65,11,435,283,152,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing65_rep11.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing65_rep11.csv,20277117
30,synthetic_additive_nonultrametric,0.65,65,12,435,283,152,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing65_rep12.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing65_rep12.csv,20277118
30,synthetic_additive_nonultrametric,0.65,65,13,435,283,152,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing65_rep13.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing65_rep13.csv,20277119
30,synthetic_additive_nonultrametric,0.65,65,14,435,283,152,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing65_rep14.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing65_rep14.csv,20277120
30,synthetic_additive_nonultrametric,0.65,65,15,435,283,152,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing65_rep15.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing65_rep15.csv,20277121
30,synthetic_additive_nonultrametric,0.65,65,16,435,283,152,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing65_rep16.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing65_rep16.csv,20277122
30,synthetic_additive_nonultrametric,0.65,65,17,435,283,152,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing65_rep17.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing65_rep17.csv,20277123
30,synthetic_additive_nonultrametric,0.65,65,18,435,283,152,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing65_rep18.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing65_rep18.csv,20277124
30,synthetic_additive_nonultrametric,0.65,65,19,435,283,152,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing65_rep19.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing65_rep19.csv,20277125
30,synthetic_additive_nonultrametric,0.65,65,20,435,283,152,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing65_rep20.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing65_rep20.csv,20277126
30,synthetic_additive_nonultrametric,0.65,65,21,435,283,152,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing65_rep21.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing65_rep21.csv,20277127
30,synthetic_additive_nonultrametric,0.65,65,22,435,283,152,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing65_rep22.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing65_rep22.csv,20277128
30,synthetic_additive_nonultrametric,0.65,65,23,435,283,152,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing65_rep23.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing65_rep23.csv,20277129
30,synthetic_additive_nonultrametric,0.65,65,24,435,283,152,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing65_rep24.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing65_rep24.csv,20277130
30,synthetic_additive_nonultrametric,0.65,65,25,435,283,152,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing65_rep25.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing65_rep25.csv,20277131
30,synthetic_additive_nonultrametric,0.65,65,26,435,283,152,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing65_rep26.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing65_rep26.csv,20277132
30,synthetic_additive_nonultrametric,0.65,65,27,435,283,152,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing65_rep27.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing65_rep27.csv,20277133
30,synthetic_additive_nonultrametric,0.65,65,28,435,283,152,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing65_rep28.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing65_rep28.csv,20277134
